date,lat,lon,AMSR_SWE,station_name,swe_value,change_in_swe_inch,snow_depth,air_temperature_observed_f,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed,stationTriplet,elevation,Elevation,Slope,Aspect,Curvature,Northness,Eastness,fSCA
2020-02-24,38.805,-120.215,,Alpha,17.0,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-24,41.23583,-120.79192,,Adin Mtn,8.2,-1.0,21.0,27.7,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-24,42.87007,-122.16518,,Annie Springs,22.2,1.0,63.0,23.0,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-24,45.21328,-117.19258,,Aneroid Lake #2,14.3,3.0,55.0,18.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-24,45.59723,-111.95902,,Albro Lake,14.3,1.0,53.0,15.6,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-24,47.77957,-121.69847,,Alpine Meadows,39.7,4.0,95.0,31.1,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-02-25,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,21.0,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-02-25,38.805,-120.215,,Alpha,16.6,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-25,41.23583,-120.79192,,Adin Mtn,8.2,0.0,21.0,22.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-25,42.87007,-122.16518,,Annie Springs,22.3,0.0,63.0,22.6,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-25,45.21328,-117.19258,,Aneroid Lake #2,14.3,-2.0,53.0,6.8,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-25,45.59723,-111.95902,,Albro Lake,14.3,-1.0,52.0,10.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-25,47.77957,-121.69847,,Alpine Meadows,40.1,-2.0,93.0,28.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-02-26,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,15.3,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-02-26,38.805,-120.215,,Alpha,16.0,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-26,41.23583,-120.79192,,Adin Mtn,8.2,0.0,21.0,26.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-26,42.87007,-122.16518,,Annie Springs,22.5,0.0,63.0,27.9,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-26,45.21328,-117.19258,,Aneroid Lake #2,14.4,0.0,53.0,31.6,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-26,45.59723,-111.95902,,Albro Lake,14.4,0.0,52.0,24.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-26,47.77957,-121.69847,,Alpine Meadows,40.1,2.0,95.0,34.7,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-02-27,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,30.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-02-27,38.805,-120.215,,Alpha,15.5,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-27,41.23583,-120.79192,,Adin Mtn,8.2,0.0,21.0,26.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-27,42.87007,-122.16518,,Annie Springs,22.5,-1.0,62.0,26.6,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-27,45.21328,-117.19258,,Aneroid Lake #2,14.4,-1.0,52.0,16.5,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-27,45.59723,-111.95902,,Albro Lake,14.4,0.0,52.0,22.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-27,47.77957,-121.69847,,Alpine Meadows,40.3,-1.0,94.0,33.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-02-28,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,32.0,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-02-28,38.805,-120.215,,Alpha,15.0,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-28,41.23583,-120.79192,,Adin Mtn,8.2,-1.0,20.0,25.9,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-28,42.87007,-122.16518,,Annie Springs,22.6,-1.0,61.0,29.5,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-28,45.21328,-117.19258,,Aneroid Lake #2,14.5,0.0,52.0,32.2,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-28,45.59723,-111.95902,,Albro Lake,14.4,-1.0,51.0,29.7,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-28,47.77957,-121.69847,,Alpine Meadows,40.5,-1.0,93.0,36.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-02-29,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,33.3,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-02-29,38.805,-120.215,,Alpha,14.6,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-02-29,41.23583,-120.79192,,Adin Mtn,8.2,0.0,20.0,37.6,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-02-29,42.87007,-122.16518,,Annie Springs,22.6,-1.0,60.0,30.2,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-02-29,45.21328,-117.19258,,Aneroid Lake #2,14.6,-1.0,51.0,34.7,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-02-29,45.59723,-111.95902,,Albro Lake,14.4,0.0,51.0,30.9,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-02-29,47.77957,-121.69847,,Alpine Meadows,40.9,-1.0,92.0,32.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-01,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,31.3,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-01,38.805,-120.215,,Alpha,14.5,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-01,41.23583,-120.79192,,Adin Mtn,8.2,0.0,20.0,23.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-01,42.87007,-122.16518,,Annie Springs,22.7,0.0,60.0,20.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-01,45.21328,-117.19258,,Aneroid Lake #2,14.6,-1.0,50.0,15.4,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-01,45.59723,-111.95902,,Albro Lake,14.4,-1.0,50.0,13.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-01,47.77957,-121.69847,,Alpine Meadows,42.1,7.0,99.0,28.9,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-02,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,24.8,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-02,38.805,-120.215,,Alpha,14.8,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-02,41.23583,-120.79192,,Adin Mtn,8.1,0.0,20.0,25.3,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-02,42.87007,-122.16518,,Annie Springs,22.7,1.0,61.0,27.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-02,45.21328,-117.19258,,Aneroid Lake #2,14.5,0.0,50.0,17.1,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-02,45.59723,-111.95902,,Albro Lake,14.4,0.0,50.0,16.2,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-02,47.77957,-121.69847,,Alpine Meadows,42.5,2.0,101.0,30.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-03,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,20.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-03,38.805,-120.215,,Alpha,15.1,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-03,41.23583,-120.79192,,Adin Mtn,8.0,-1.0,19.0,27.9,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-03,42.87007,-122.16518,,Annie Springs,22.6,-1.0,60.0,32.0,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-03,45.21328,-117.19258,,Aneroid Lake #2,14.5,0.0,50.0,32.2,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-03,45.59723,-111.95902,,Albro Lake,14.4,0.0,50.0,24.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-03,47.77957,-121.69847,,Alpine Meadows,45.8,3.0,104.0,35.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-04,37.52217,-112.27118,,Agua Canyon,7.0,0.0,20.0,30.6,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-04,38.805,-120.215,,Alpha,14.9,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-04,41.23583,-120.79192,,Adin Mtn,8.0,0.0,19.0,28.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-04,42.87007,-122.16518,,Annie Springs,22.6,-1.0,59.0,28.6,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-04,45.21328,-117.19258,,Aneroid Lake #2,14.6,1.0,51.0,33.1,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-04,45.59723,-111.95902,,Albro Lake,14.4,-1.0,49.0,29.3,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-04,47.77957,-121.69847,,Alpine Meadows,46.0,-1.0,103.0,35.6,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-05,37.52217,-112.27118,,Agua Canyon,7.0,-1.0,19.0,34.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-05,38.805,-120.215,,Alpha,14.7,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-05,41.23583,-120.79192,,Adin Mtn,8.0,0.0,19.0,27.3,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-05,42.87007,-122.16518,,Annie Springs,22.7,0.0,59.0,29.3,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-05,45.21328,-117.19258,,Aneroid Lake #2,14.6,-1.0,50.0,32.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-05,45.59723,-111.95902,,Albro Lake,14.4,0.0,49.0,20.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-05,47.77957,-121.69847,,Alpine Meadows,45.9,2.0,105.0,32.5,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-06,37.52217,-112.27118,,Agua Canyon,7.0,0.0,19.0,39.6,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-06,38.805,-120.215,,Alpha,14.1,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-06,41.23583,-120.79192,,Adin Mtn,8.1,-2.0,17.0,39.9,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-06,42.87007,-122.16518,,Annie Springs,22.7,-1.0,58.0,33.4,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-06,45.21328,-117.19258,,Aneroid Lake #2,14.6,0.0,50.0,40.6,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-06,45.59723,-111.95902,,Albro Lake,14.4,0.0,49.0,36.9,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-06,47.77957,-121.69847,,Alpine Meadows,45.7,-1.0,104.0,34.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-07,37.52217,-112.27118,,Agua Canyon,7.0,0.0,19.0,36.5,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-07,38.805,-120.215,,Alpha,13.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-07,41.23583,-120.79192,,Adin Mtn,8.1,0.0,17.0,35.6,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-07,42.87007,-122.16518,,Annie Springs,22.8,0.0,58.0,31.8,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-07,45.21328,-117.19258,,Aneroid Lake #2,14.8,-2.0,48.0,40.3,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-07,45.59723,-111.95902,,Albro Lake,14.4,-1.0,48.0,38.3,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-07,47.77957,-121.69847,,Alpine Meadows,46.5,3.0,107.0,32.2,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-08,37.52217,-112.27118,,Agua Canyon,7.0,-1.0,18.0,34.0,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-08,38.805,-120.215,,Alpha,13.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-08,41.23583,-120.79192,,Adin Mtn,7.1,1.0,18.0,26.1,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-08,42.87007,-122.16518,,Annie Springs,23.0,1.0,59.0,18.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-08,45.21328,-117.19258,,Aneroid Lake #2,14.6,2.0,50.0,11.7,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-08,45.59723,-111.95902,,Albro Lake,14.6,4.0,52.0,28.2,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-08,47.77957,-121.69847,,Alpine Meadows,46.4,1.0,108.0,29.1,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-09,37.52217,-112.27118,,Agua Canyon,7.1,2.0,20.0,30.2,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-09,38.805,-120.215,,Alpha,13.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-09,41.23583,-120.79192,,Adin Mtn,6.7,-1.0,17.0,30.9,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-09,42.87007,-122.16518,,Annie Springs,23.3,3.0,62.0,27.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-09,45.21328,-117.19258,,Aneroid Lake #2,14.8,2.0,52.0,23.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-09,45.59723,-111.95902,,Albro Lake,14.8,1.0,53.0,23.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-09,47.77957,-121.69847,,Alpine Meadows,46.5,1.0,109.0,25.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-10,37.52217,-112.27118,,Agua Canyon,7.1,0.0,20.0,34.0,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-10,38.805,-120.215,,Alpha,13.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-10,41.23583,-120.79192,,Adin Mtn,6.8,1.0,18.0,23.7,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-10,42.87007,-122.16518,,Annie Springs,23.3,0.0,62.0,19.4,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-10,45.21328,-117.19258,,Aneroid Lake #2,14.8,-2.0,50.0,12.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-10,45.59723,-111.95902,,Albro Lake,15.1,5.0,58.0,18.0,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-10,47.77957,-121.69847,,Alpine Meadows,46.5,-1.0,108.0,26.6,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-11,37.52217,-112.27118,,Agua Canyon,7.1,0.0,20.0,34.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-11,38.805,-120.215,,Alpha,13.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-11,41.23583,-120.79192,,Adin Mtn,7.1,-1.0,17.0,24.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-11,42.87007,-122.16518,,Annie Springs,23.5,0.0,62.0,27.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-11,45.21328,-117.19258,,Aneroid Lake #2,14.8,-2.0,48.0,33.4,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-11,45.59723,-111.95902,,Albro Lake,15.2,-2.0,56.0,28.2,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-11,47.77957,-121.69847,,Alpine Meadows,46.6,-2.0,106.0,34.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-12,37.52217,-112.27118,,Agua Canyon,7.3,4.0,24.0,35.1,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-12,38.805,-120.215,,Alpha,13.0,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-12,41.23583,-120.79192,,Adin Mtn,6.9,-1.0,16.0,38.5,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-12,42.87007,-122.16518,,Annie Springs,23.4,-1.0,61.0,26.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-12,45.21328,-117.19258,,Aneroid Lake #2,14.8,2.0,50.0,20.8,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-12,45.59723,-111.95902,,Albro Lake,15.3,0.0,56.0,18.1,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-12,47.77957,-121.69847,,Alpine Meadows,47.1,-2.0,104.0,30.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-13,37.52217,-112.27118,,Agua Canyon,7.4,2.0,26.0,34.5,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-13,38.805,-120.215,,Alpha,12.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-13,41.23583,-120.79192,,Adin Mtn,6.8,-1.0,15.0,35.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2020-03-13,42.87007,-122.16518,,Annie Springs,23.5,-2.0,59.0,26.8,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2020-03-13,45.21328,-117.19258,,Aneroid Lake #2,14.9,-1.0,49.0,13.6,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2020-03-13,45.59723,-111.95902,,Albro Lake,15.3,0.0,56.0,6.4,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2020-03-13,47.77957,-121.69847,,Alpine Meadows,47.2,1.0,105.0,29.7,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2020-03-14,37.52217,-112.27118,,Agua Canyon,8.2,9.0,35.0,29.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2020-03-14,38.805,-120.215,,Alpha,11.7,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2020-03-14,41.23583,-120.79192,,Adin Mtn,6.7,0.0,15.0,35.1,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
