stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
5390:WY:COOP,5390,WY,COOP,Lander WSO AP,MT,Fremont,100800030210,5560.0,42.81666,-108.73333,,,LNDW4,1946-06-01 00:00,2100-01-01 00:00
14G08:ID:SNOW,14G08,ID,SNOW,Langford Flat Creek,ID,Twin Falls,170402130503,5916.0,42.12867,-114.37557,,,LANI1,1956-01-01 00:00,2100-01-01 00:00
05K07:CO:SNOW,05K07,CO,SNOW,Lapland,CO,Grand,140100010203,9300.0,39.88837,-105.89031,,,GLPC2,1938-04-01 00:00,2100-01-01 00:00
571:WY:SNTL,571,WY,SNTL,Laprele Creek,CO,Converse,101800071201,8390.0,42.43566,-105.86051,-8.0,,LPPW4,1978-10-01 00:00,2100-01-01 00:00
5435:WY:COOP,5435,WY,COOP,Laramie 2 NW,MT,Albany,101800100603,7140.0,41.33333,-105.6,,,,1966-05-01 00:00,2100-01-01 00:00
5415:WY:COOP,5415,WY,COOP,Laramie FAA Airport,MT,Albany,101800100602,7270.0,41.31666,-105.68333,,,LARW4,1948-01-01 00:00,2100-01-01 00:00
06659500:WY:USGS,06659500,WY,USGS,Laramie R and Pioneer Cnl nr Woods Lndg,CO,Albany,101800100306,7389.0,41.13803,-105.98084,,,,1912-01-01 00:00,2100-01-01 00:00
06659502:WY:USGS,06659502,WY,USGS,Laramie R bl Pioneer Canal nr Woods,CO,Albany,101800100306,7390.0,41.13833,-105.97972,,,,1900-01-01 00:00,2100-01-01 00:00
06670500:WY:USGS,06670500,WY,USGS,Laramie R nr Ft Laramie,CO,Goshen,101800110906,4220.0,42.2,-104.53333,,,,1915-01-01 00:00,2100-01-01 00:00
06747000:CO:USGS,06747000,CO,USGS,Laramie-Poudre Tunnel,CO,Larimer,101800100101,9557.0,40.6761,-105.8469,,,,1931-10-01 00:00,2100-01-01 00:00
16X14:AB:SNOW,16X14,AB,SNOW,Larch Valley,MT,UNKNOWN,,7316.0,51.31667,-116.21667,,,,1984-03-01 00:00,2100-01-01 00:00
49L20:AK:SNOW,49L20,AK,SNOW,Lark Valley,AK,Kenai Peninsula,190203021005,3340.0,60.50376,-149.23488,,,,2019-04-26 00:00,2100-01-01 00:00
09115000:CO:USGS,09115000,CO,USGS,Larkspur Ditch at Marshall Pass,CO,Saguache,140200030103,10718.0,38.3833,-106.25,,,,1949-06-01 00:00,2100-01-01 00:00
09G06:WY:SNOW,09G06,WY,SNOW,Larsen Creek,ID,Sublette,101800060101,9020.0,42.58612,-109.08583,,,LRCW4,1949-03-01 00:00,2100-01-01 00:00
1134:WY:SNTL,1134,WY,SNTL,Larsen Creek,ID,Sublette,101800060101,9000.0,42.5801,-109.0883,-8.0,59432,LCRW4,2010-08-04 00:00,2100-01-01 00:00
4856:NM:COOP,4856,NM,COOP,Las Vegas FAA Airport,UN,San Miguel,130600010804,6870.0,35.65,-105.15,,,,1940-11-01 00:00,2100-01-01 00:00
4436:NV:COOP,4436,NV,COOP,Las Vegas WSO Airport,UN,Clark,150100150505,2160.0,36.08333,-115.16666,,,LASN2,1948-10-01 00:00,2100-01-01 00:00
572:UT:SNTL,572,UT,SNTL,Lasal Mountain,UT,San Juan,140300050404,9578.0,38.48226,-109.27198,-8.0,,LSMU1,1980-08-08 00:00,2100-01-01 00:00
09L01:UT:SNOW,09L01,UT,SNOW,Lasal Mountain-Lower,UT,San Juan,140300050404,8825.0,38.48323,-109.2896,,,LMLU1,1931-04-01 00:00,2100-01-01 00:00
1215:UT:SNTL,1215,UT,SNTL,Lasal Mountain-Lower,UT,San Juan,140300050404,8783.0,38.48167,-109.29164,-8.0,69943,LMLU1,2012-10-01 00:00,2100-01-01 00:00
11E16:ID:SNOW,11E16,ID,SNOW,Latham Springs,ID,Fremont,170402020303,7658.0,44.46014,-111.14566,,,LASI1,1961-03-01 00:00,2100-01-01 00:00
573:NV:SNTL,573,NV,SNTL,Laurel Draw,UT,Elko,170501040202,6682.0,41.77637,-116.02957,-8.0,,LADN2,1979-10-01 00:00,2100-01-01 00:00
4838:CA:COOP,4838,CA,COOP,Lava Beds Nat Monument,OR,Siskiyou,180102041003,4770.0,41.73333,-121.51666,,,STGC1,1948-08-01 00:00,2100-01-01 00:00
11F15:ID:SNOW,11F15,ID,SNOW,Lava Creek,ID,Bonneville,170402050203,7100.0,43.27527,-111.49932,,,LAVI1,1961-02-01 00:00,2100-01-01 00:00
UT0009:UT:USGS,UT0009,UT,USGS,Layout Ck Diversion,UT,Wasatch,140600040402,7920.0,40.29704,-111.04868,,,,1900-01-01 00:00,2100-01-01 00:00
4811:OR:COOP,4811,OR,COOP,Leaburg 1 SW,OR,Lane,170900040703,680.0,44.1,-122.68333,,,LEAO3,1934-01-01 00:00,2100-01-01 00:00
4834:SD:COOP,4834,SD,COOP,Lead,MT,Lawrence,101202020506,5350.0,44.35,-103.76666,,,LEAS2,1909-03-01 00:00,2100-01-01 00:00
4572:WA:COOP,4572,WA,COOP,Leavenworth 3 S,OR,Chelan,170200110406,1130.0,47.56666,-120.66666,,,LVHW1,1914-05-01 00:00,2100-01-01 00:00
574:CA:SNTL,574,CA,SNTL,Leavitt Lake,UT,Mono,160503020104,9604.0,38.27594,-119.61281,-8.0,66109,LELC1,1989-10-01 00:00,2100-01-01 00:00
575:CA:SNTL,575,CA,SNTL,Leavitt Meadows,UT,Mono,160503020104,7198.0,38.30367,-119.55111,-8.0,,LVTC1,1980-10-01 00:00,2100-01-01 00:00
CO0013:CO:USGS,CO0013,CO,USGS,Lee And Burke Ditch,CO,Montezuma,140801070102,7597.0,37.3786,-108.2576,,,,1949-11-01 00:00,2100-01-01 00:00
1112:NV:SNTL,1112,NV,SNTL,Lee Canyon,UT,Clark,150100150206,8626.0,36.30537,-115.67508,-8.0,43938,LCAN2,2008-10-01 00:00,2100-01-01 00:00
15N03:NV:SNOW,15N03,NV,SNOW,Lee Canyon #2,UT,Clark,150100150206,9165.0,36.30805,-115.69664,,,LEEN2,1941-03-01 00:00,2100-01-01 00:00
13Z08:AB:SNOW,13Z08,AB,SNOW,Lee Creek Site Q,MT,UNKNOWN,090400010603,4921.0,49.06372,-113.55667,,,,1984-04-01 00:00,2100-01-01 00:00
05J44:CO:SNOW,05J44,CO,SNOW,Left Hand,CO,Boulder,101900050302,9900.0,40.0789,-105.52615,,,,2008-03-01 00:00,2100-01-01 00:00
2106:TX:SCAN,2106,TX,SCAN,Lehman,GC,Cochran,120800010301,3767.0,33.62647,-102.7453,-6.0,30944,LEHT2,2005-03-12 00:00,2100-01-01 00:00
10243260:NV:USGS,10243260,NV,USGS,Lehman Ck nr Baker,UT,White Pine,160203010801,6700.0,39.01161,-114.21444,,,,1947-10-01 00:00,2100-01-01 00:00
5506:WY:COOP,5506,WY,COOP,Leiter 9 N,MT,Sheridan,100902060505,4200.0,44.85,-106.28333,,,LTRW4,1960-10-01 00:00,2100-01-01 00:00
13305000:ID:USGS,13305000,ID,USGS,Lemhi R nr Lemhi,ID,Lemhi,170602040702,4960.0,44.94,-113.63917,,,,1938-12-01 00:00,2100-01-01 00:00
576:MT:SNTL,576,MT,SNTL,Lemhi Ridge,MT,Beaverhead,100200011106,8100.0,44.9938,-113.44399,-8.0,,LMHM8,1971-01-01 00:00,2100-01-01 00:00
07M23:CO:SNOW,07M23,CO,SNOW,Lemon Reservoir,CO,La Plata,140801040702,8700.0,37.4581,-107.67275,,,LMNC2,1968-03-01 00:00,2100-01-01 00:00
09009070:CO:BOR,09009070,CO,BOR,Lemon Reservoir,CO,La Plata,140801040703,8140.0,37.38271,-107.66019,,,,1963-12-01 00:00,2100-01-01 00:00
5525:WY:COOP,5525,WY,COOP,Leo 6 SW,MT,Carbon,101800030401,6040.0,42.2,-106.85,,,LEOW4,1948-08-01 00:00,2100-01-01 00:00
LTT:CA:SNOW,LTT,CA,SNOW,Letterbox,UN,Plumas,180201210605,5600.0,39.857,-121.263,,,,1940-02-01 00:00,2100-01-01 00:00
2105:TX:SCAN,2105,TX,SCAN,Levelland,GC,Hockley,120500040203,3510.0,33.55125,-102.37392,-6.0,30943,LVLT2,2005-03-11 00:00,2100-01-01 00:00
10E09:WY:SNOW,10E09,WY,SNOW,Lewis Lake Divide,ID,Teton,170401010104,7850.0,44.20862,-110.66628,,,LWSW4,1919-01-01 00:00,2100-01-01 00:00
577:WY:SNTL,577,WY,SNTL,Lewis Lake Divide,ID,Teton,170401010104,7850.0,44.20862,-110.66628,-8.0,71939,LWSW4,1963-09-01 00:00,2100-01-01 00:00
1006:NV:SNTL,1006,NV,SNTL,Lewis Peak,UT,Lander,160401070903,7370.0,40.3572,-116.8647,-8.0,,LWPN2,2000-10-01 00:00,2100-01-01 00:00
14220500:WA:USGS,14220500,WA,USGS,Lewis R at Ariel,OR,Cowlitz,170800020606,44.0,45.95178,-122.56399,,,,1909-07-01 00:00,2100-01-01 00:00
5241:ID:COOP,5241,ID,COOP,Lewiston WSO AP,ID,Nez Perce,170601030307,1440.0,46.38333,-117.01666,,,LWSI1,1948-01-01 00:00,2100-01-01 00:00
4978:MT:COOP,4978,MT,COOP,Lewistown 10 S,MT,Fergus,100401030709,4910.0,46.91666,-109.41666,,,LWSM8,1949-01-01 00:00,2100-01-01 00:00
4985:MT:COOP,4985,MT,COOP,Lewistown FAA AP,MT,Fergus,100401030706,4130.0,47.06666,-109.45,,,LWTM8,1896-02-01 00:00,2100-01-01 00:00
LXN:CA:SNOW,LXN,CA,SNOW,Lexington,UN,Plumas,180201250402,5600.0,39.68,-121.005,,,,1972-02-01 00:00,2100-01-01 00:00
5020:MT:COOP,5020,MT,COOP,Libby 32 SSE,MT,Lincoln,170101020107,3600.0,47.96666,-115.21666,,,LYBM8,1910-04-01 00:00,2100-01-01 00:00
06H03:WY:SNOW,06H03,WY,SNOW,Libby Lodge,CO,Albany,101800100502,8750.0,41.32339,-106.17744,,,LIBW4,1936-04-01 00:00,2100-01-01 00:00
12301933:MT:USGS,12301933,MT,USGS,Libby Reservoir Inflow,MT,Lincoln,170101011211,2100.0,48.40079,-115.32072,,,,1957-10-01 00:00,2100-01-01 00:00
578:MT:SNTL,578,MT,SNTL,Lick Creek,MT,Gallatin,100200081001,6860.0,45.5041,-110.96625,-8.0,39518,LCKM8,1963-10-01 00:00,2100-01-01 00:00
5275:ID:COOP,5275,ID,COOP,Lifton Pumping Stn,ID,Bear Lake,160102010200,5930.0,42.11666,-111.3,,,LFTI1,1919-12-01 00:00,2100-01-01 00:00
3D02:BC:SNOW,3D02,BC,SNOW,Lightning Lake,OR,UNKNOWN,171100050401,4003.0,49.03389,-120.84722,,,LLKQ2,1947-04-01 00:00,2100-01-01 00:00
1056:UT:SNTL,1056,UT,SNTL,Lightning Ridge,UT,Weber,160201020201,8215.0,41.35891,-111.48749,-8.0,32379,LIGU1,2004-10-01 00:00,2100-01-01 00:00
579:UT:SNTL,579,UT,SNTL,Lily Lake,UT,Summit,160101010103,9133.0,40.86493,-110.79813,-8.0,,LLKU1,1980-06-12 00:00,2100-01-01 00:00
580:CO:SNTL,580,CO,SNTL,Lily Pond,CO,Conejos,130100020302,11069.0,37.38028,-106.54823,-8.0,,LPDC2,1979-10-01 00:00,2100-01-01 00:00
5030:MT:COOP,5030,MT,COOP,Lima,MT,Beaverhead,100200011401,6270.0,44.65,-112.58333,,,LMAM8,1899-01-01 00:00,2100-01-01 00:00
06012000:MT:BOR,06012000,MT,BOR,Lima Reservoir,MT,Beaverhead,100200010210,6583.0,44.65699,-112.36882,,,,1940-04-01 00:00,2100-01-01 00:00
06012500:MT:USGS,06012500,MT,USGS,Lima Reservoir Inflow,MT,Beaverhead,100200011401,6530.0,44.65602,-112.37139,,,,1911-01-01 00:00,2100-01-01 00:00
05DB802:AB:MSNT,05DB802,AB,MSNT,Limestone Ridge,MT,UNKNOWN,,6463.0,51.89419,-115.38347,,,,2024-05-16 00:00,2100-01-01 00:00
2021:WA:SCAN,2021,WA,SCAN,Lind #1,GC,Adams,170200150807,1640.0,47.0,-118.56667,-8.0,19303,LDDW1,1993-09-27 00:00,2100-01-01 00:00
5045:MT:COOP,5045,MT,COOP,Lindsay,MT,Dawson,101000041001,2690.0,47.23333,-105.15,,,LNDM8,1915-06-01 00:00,2100-01-01 00:00
581:MT:SCAN,581,MT,SCAN,Lindsay,GC,Dawson,101000041002,2871.0,47.21415,-105.18702,-7.0,33997,LDSM8,1990-10-01 00:00,2100-01-01 00:00
18E23:OR:SNOW,18E23,OR,SNOW,Little Alps,OR,Baker,170502030502,6360.0,44.97033,-118.18278,,,LTZO3,1959-01-01 00:00,2100-01-01 00:00
18E34:OR:SNOW,18E34,OR,SNOW,Little Antone (Alt.),OR,Baker,170502030502,4560.0,44.97478,-118.11877,,,LIZO3,1974-01-01 00:00,2100-01-01 00:00
19H04:NV:SNOW,19H04,NV,SNOW,Little Bally Mt. - Aerial Marker,OR,Washoe,171200070103,6580.0,41.8342,-119.87161,,,LBMN2,1961-02-01 00:00,2100-01-01 00:00
582:UT:SNTL,582,UT,SNTL,Little Bear,UT,Cache,160102030103,6548.0,41.40562,-111.82607,-8.0,,LTBU1,1978-10-01 00:00,2100-01-01 00:00
10105900:UT:USGS,10105900,UT,USGS,Little Bear R at Paradise,UT,Cache,160102030105,4740.0,41.57549,-111.85522,,,,1938-10-01 00:00,2100-01-01 00:00
04F01:WY:SNOW,04F01,WY,SNOW,Little Bear Run,MT,Weston,101201070301,6245.0,43.97444,-104.05528,,,WY304,1992-01-01 00:00,2100-01-01 00:00
06289000:MT:USGS,06289000,MT,USGS,Little Bighorn R at State Line,MT,Garfield,100800160204,4400.0,45.0,-107.6,,,,1939-01-01 00:00,2100-01-01 00:00
06294000:MT:USGS,06294000,MT,USGS,Little Bighorn R nr Hardin,MT,Big Horn,100800160505,2882.0,45.73581,-107.55731,,,,1953-01-01 00:00,2100-01-01 00:00
12324590:MT:USGS,12324590,MT,USGS,Little Blackfoot R nr Garrison,MT,Powell,170102010611,4344.0,46.51965,-112.79338,,,,1972-09-26 00:00,2100-01-01 00:00
15F12:ID:SNOW,15F12,ID,SNOW,Little Camas Flat,ID,Elmore,170501130804,4954.0,43.31895,-115.39513,,,LCFI1,1961-03-01 00:00,2100-01-01 00:00
46Q05:AK:SNOW,46Q05,AK,SNOW,Little Chena Bottom,AK,Fairbanks North Star,190803060706,1100.0,65.09583,-146.70633,,,CHBA2,1978-03-01 00:00,2100-01-01 00:00
15511000:AK:USGS,15511000,AK,USGS,Little Chena R nr Fairbanks,AK,Fairbanks North Star,190803060804,459.0,64.88569,-147.24965,,,,1966-01-01 00:00,2100-01-01 00:00
46Q02:AK:SNOW,46Q02,AK,SNOW,Little Chena Ridge,AK,Fairbanks North Star,190803060706,2000.0,65.12423,-146.7339,,,LCHA2,1962-02-01 00:00,2100-01-01 00:00
947:AK:SNTL,947,AK,SNTL,Little Chena Ridge,AK,Fairbanks North Star,190803060706,2000.0,65.12422,-146.7339,-9.0,66087,LCRA2,1980-10-01 00:00,2100-01-01 00:00
09384000:AZ:USGS,09384000,AZ,USGS,Little Colorado R ab Lyman Lake,CO,Apache,150200010409,6010.0,34.31449,-109.36232,,,,1940-01-01 00:00,2100-01-01 00:00
09394500:AZ:USGS,09394500,AZ,USGS,Little Colorado R at Woodruff,CO,Navajo,150200020709,5130.0,34.78281,-110.04428,,,,1905-03-16 00:00,2100-01-01 00:00
10167500:UT:USGS,10167500,UT,USGS,Little Cottonwood Ck nr SLC,UT,Salt Lake,160202040202,5080.0,40.57773,-111.79799,,,,1949-10-01 00:00,2100-01-01 00:00
14063000:OR:USGS,14063000,OR,USGS,Little Deschutes R nr La Pine,OR,Deschutes,170703020704,4193.0,43.68901,-121.5028,,,,1910-10-01 00:00,2100-01-01 00:00
05BJ805:AB:MSNT,05BJ805,AB,MSNT,Little Elbow Summit,MT,UNKNOWN,,6955.0,50.70553,-114.98994,,,,2024-05-16 00:00,2100-01-01 00:00
14Y18:AB:SNOW,14Y18,AB,SNOW,Little Elbow Summit Pillow,MT,UNKNOWN,,7300.0,50.70553,-114.98994,,,,1984-03-01 00:00,2100-01-01 00:00
1131:WY:SNTL,1131,WY,SNTL,Little Goose,MT,Johnson,100901010105,8870.0,44.54315,-107.17865,-8.0,52448,LGSW4,2010-08-04 00:00,2100-01-01 00:00
06303500:WY:USGS,06303500,WY,USGS,Little Goose Ck nr Big Horn,MT,Sheridan,100901010106,4860.0,44.59608,-107.04007,,,,1941-04-01 00:00,2100-01-01 00:00
583:UT:SNTL,583,UT,SNTL,Little Grassy,UT,Washington,160300061302,6065.0,37.48631,-113.84582,-8.0,,LGCU1,1985-10-01 00:00,2100-01-01 00:00
06661000:WY:USGS,06661000,WY,USGS,Little Laramie R nr Filmore,CO,Albany,101800100504,7610.0,41.29497,-106.03473,,,,1902-01-01 00:00,2100-01-01 00:00
13118700:ID:USGS,13118700,ID,USGS,Little Lost R bl Wet Ck nr Howe,ID,Butte,170402170504,5880.0,44.13861,-113.24528,,,,1958-01-01 00:00,2100-01-01 00:00
13119000:ID:USGS,13119000,ID,USGS,"Little Lost River Near Howe, ID",ID,Butte,170402170704,5700.0,43.88333,-113.1,,,,1921-04-13 00:00,2100-01-01 00:00
584:OR:SNTL,584,OR,SNTL,Little Meadows,OR,Linn,170900060301,4020.0,44.61297,-122.22565,-8.0,,LMDO3,1978-10-01 00:00,2100-01-01 00:00
20A24:WA:SNOW,20A24,WA,SNOW,Little Meadows AM,OR,Chelan,170200090203,5227.0,48.19823,-120.89865,,,LUSW1,1927-04-01 00:00,2100-01-01 00:00
53P01:AK:SNOW,53P01,AK,SNOW,Little Mud River,AK,Yukon-Koyukuk,190902021701,855.0,64.7339,-153.0858,,,MUDA2,2005-12-01 00:00,2100-01-01 00:00
46M06:AK:SNOW,46M06,AK,SNOW,Little Nelchina,AK,Matanuska-Susitna,190201021004,2650.0,61.9818,-147.001,,,LNLA2,1988-12-01 00:00,2100-01-01 00:00
14182500:OR:USGS,14182500,OR,USGS,Little North Santiam R nr Mehama,OR,Marion,170900050505,655.0,44.79151,-122.57897,,,,1931-10-01 00:00,2100-01-01 00:00
LOSODVCO:CO:USGS,LOSODVCO,CO,USGS,Little Oso Div nr Chromo,CO,Archuleta,140801010604,7775.0,37.07556,-106.81056,,,,1900-01-01 00:00,2100-01-01 00:00
11D10:MT:SNOW,11D10,MT,SNOW,Little Park,MT,Gallatin,100200080202,7400.0,45.3092,-111.3537,,,LTLM8,1961-04-01 00:00,2100-01-01 00:00
06233000:WY:USGS,06233000,WY,USGS,Little Popo Agie R nr Lander,MT,Fremont,100800030107,5436.0,42.71663,-108.64345,,,,1946-01-01 00:00,2100-01-01 00:00
2155:UT:SCAN,2155,UT,SCAN,Little Red Fox,GC,Duchesne,140600030406,5395.0,40.17957,-110.30464,-7.0,43926,LRFU1,2010-01-20 00:00,2100-01-01 00:00
2027:GA:SCAN,2027,GA,SCAN,Little River,GC,Tift,031102040105,350.0,31.5,-83.55,-5.0,24419,LRVG1,1999-05-19 09:00,2100-01-01 00:00
13316500:ID:USGS,13316500,ID,USGS,"Little Salmon River at Riggins, ID",ID,Idaho,170602100505,1760.0,45.4,-116.31667,,,,1951-01-01 00:00,2100-01-01 00:00
LSH:CA:SNOW,LSH,CA,SNOW,Little Shasta,UN,Siskiyou,180102070301,6200.0,41.808,-122.195,,,,1946-04-01 00:00,2100-01-01 00:00
09257000:WY:USGS,09257000,WY,USGS,Little Snake R nr Dixon,CO,Carbon,140500030704,6331.0,41.0283,-107.54923,,,,1910-10-01 00:00,2100-01-01 00:00
09260000:CO:USGS,09260000,CO,USGS,Little Snake R nr Lily,CO,Moffat,140500031102,5685.0,40.54858,-108.42426,,,,1921-10-01 00:00,2100-01-01 00:00
09253000:CO:USGS,09253000,CO,USGS,Little Snake R nr Slater,CO,Routt,140500030110,6830.0,40.99941,-107.14339,,,,1942-10-01 00:00,2100-01-01 00:00
1047:WY:SNTL,1047,WY,SNTL,Little Snake River,CO,Carbon,140500030103,8928.0,41.07051,-106.94284,-8.0,,LITW4,2004-07-27 00:00,2100-01-01 00:00
49M24:AK:SNOW,49M24,AK,SNOW,Little Susitna,AK,Matanuska-Susitna,190205051202,1700.0,61.77083,-149.2075,,,LSSA2,1982-02-01 00:00,2100-01-01 00:00
15290000:AK:USGS,15290000,AK,USGS,Little Susitna R nr Palmer,AK,Matanuska-Susitna,190205051202,917.0,61.70974,-149.23194,,,,1948-07-01 00:00,2100-01-01 00:00
1242:NV:SNTL,1242,NV,SNTL,Little Valley,UT,Washoe,160501020301,6493.0,39.25259,-119.8771,-8.0,,LTVN2,2013-10-01 00:00,2100-01-01 00:00
585:WY:SNTL,585,WY,SNTL,Little Warm,MT,Fremont,100800010212,9370.0,43.50278,-109.752,-8.0,,LTWW4,1978-10-01 00:00,2100-01-01 00:00
06235500:WY:USGS,06235500,WY,USGS,Little Wind R nr Riverton,MT,Fremont,100800020307,4902.0,42.9975,-108.37542,,,,1941-01-01 00:00,2100-01-01 00:00
13147900:ID:USGS,13147900,ID,USGS,Little Wood R ab High Five Ck,ID,Blaine,170402210602,5320.0,43.49306,-114.05722,,,,1958-10-01 00:00,2100-01-01 00:00
13148500:ID:USGS,13148500,ID,USGS,Little Wood R nr Carey,ID,Blaine,170402210603,4991.0,43.39,-113.99972,,,,1925-05-01 00:00,2100-01-01 00:00
13148200:ID:BOR,13148200,ID,BOR,Little Wood Reservoir,ID,Blaine,170402210602,5100.0,43.4255,-114.02742,,,,1955-10-01 00:00,2100-01-01 00:00
5080:MT:COOP,5080,MT,COOP,Livingston 12 S,MT,Park,100700020402,4870.0,45.48333,-110.56666,,,LVGM8,1951-01-01 00:00,2100-01-01 00:00
5086:MT:COOP,5086,MT,COOP,Livingston FAA AP,MT,Park,100700020504,4650.0,45.7,-110.45,,,LVMM8,1938-10-01 00:00,2100-01-01 00:00
2114:AL:SCAN,2114,AL,SCAN,Livingston-UWA,GC,Sumter,031602020404,144.0,32.608,-88.19743,-6.0,33154,LVSA1,2006-05-17 00:00,2100-01-01 00:00
586:CO:SNTL,586,CO,SNTL,Lizard Head Pass,CO,Dolores,140300020201,10193.0,37.79895,-107.92475,-8.0,53323,LIZC2,1979-10-01 00:00,2100-01-01 00:00
587:CA:SNTL,587,CA,SNTL,Lobdell Lake,UT,Mono,160503020201,9249.0,38.43745,-119.36572,-8.0,,LOBC1,1978-10-01 00:00,2100-01-01 00:00
13337000:ID:USGS,13337000,ID,USGS,Lochsa R nr Lowell,ID,Idaho,170603030708,1453.0,46.15083,-115.58722,,,,1910-10-01 00:00,2100-01-01 00:00
34K01:BC:SNOW,34K01,BC,SNOW,Log Cabin B.C.,AK,UNKNOWN,190701030000,2900.0,59.75,-134.96667,,,LOGQ9,1958-05-01 00:00,2100-01-01 00:00
14A05:MT:SNOW,14A05,MT,SNOW,Logan Creek,MT,Flathead,170102100305,4300.0,48.326,-114.64365,,,LOEM8,1937-03-01 00:00,2100-01-01 00:00
10109000:UT:USGS,10109000,UT,USGS,Logan R nr Logan,UT,Cache,160102030307,4680.0,41.74326,-111.78272,,,,1903-10-01 00:00,2100-01-01 00:00
10108400:UT:USGS,10108400,UT,USGS,"Logan, Hyd Pk & Smithfld Canal at Head",UT,Cache,160102030307,4858.0,41.73333,-111.75,,,,1963-05-01 00:00,2100-01-01 00:00
13G03:ID:SNOW,13G03,ID,SNOW,Logger Springs,ID,Cassia,170402100203,8091.0,42.14546,-113.73157,,,LOGI1,1961-03-01 00:00,2100-01-01 00:00
588:ID:SNTL,588,ID,SNTL,Lolo Pass,ID,Idaho,170102051401,5240.0,46.63448,-114.58072,-8.0,,LPSI1,1982-10-01 00:00,2100-01-01 00:00
5153:MT:COOP,5153,MT,COOP,Loma 1 WNW,MT,Chouteau,100302051205,2580.0,47.93333,-110.51666,,,LOMM8,1950-01-01 00:00,2100-01-01 00:00
589:CO:SNTL,589,CO,SNTL,Lone Cone,CO,San Miguel,140300030302,9755.0,37.89169,-108.19636,-8.0,,LNCC2,1979-10-01 00:00,2100-01-01 00:00
590:MT:SNTL,590,MT,SNTL,Lone Mountain,MT,Madison,100200080201,8880.0,45.27412,-111.42692,-8.0,,BSKM8,1988-10-01 00:00,2100-01-01 00:00
591:WA:SNTL,591,WA,SNTL,Lone Pine,OR,Skamania,170800020203,3930.0,46.27143,-121.96288,-8.0,,LPSW1,1978-10-01 00:00,2100-01-01 00:00
51M07:AK:SNOW,51M07,AK,SNOW,Lone Ridge,AK,Kenai Peninsula,190206011801,1675.0,61.2375,-151.475,,,LRGA2,1983-02-01 00:00,2100-01-01 00:00
06016190:CO:BOR,06016190,CO,BOR,Lone Tree Reservoir,CO,Larimer,101900060604,5150.0,40.34443,-105.12007,,,,1949-12-01 00:00,2100-01-01 00:00
1261:UT:SNTL,1261,UT,SNTL,Lonesome Beaver,UT,Garfield,140700010301,9410.0,38.07,-110.77241,-8.0,,LBVU1,2014-10-16 00:00,2100-01-01 00:00
05J27:CO:SNOW,05J27,CO,SNOW,Long Draw Reservoir,CO,Larimer,101900070203,9980.0,40.5123,-105.7656,,,LRVC2,1971-05-01 00:00,2100-01-01 00:00
1123:CO:SNTL,1123,CO,SNTL,Long Draw Resv,CO,Larimer,101900070203,10008.0,40.51154,-105.7654,-8.0,,LRVC2,2008-10-16 00:00,2100-01-01 00:00
592:UT:SNTL,592,UT,SNTL,Long Flat,UT,Washington,160300061403,7982.0,37.51255,-113.39661,-8.0,,LGFU1,1979-09-09 00:00,2100-01-01 00:00
44M03:AK:SNOW,44M03,AK,SNOW,Long Glacier,AK,Valdez-Cordova,190201022808,4820.0,61.82214,-144.0777,,,LNGA2,2004-12-01 00:00,2100-01-01 00:00
1001:AK:SNTL,1001,AK,SNTL,Long Lake,AK,Juneau,190102060505,850.0,58.186,-133.83217,-9.0,,LLKA2,1966-10-01 00:00,2100-01-01 00:00
LMD:CA:SNOW,LMD,CA,SNOW,Long Meadow (kings R),UN,Fresno,180300100603,8500.0,37.13,-118.92,,,,1930-04-01 00:00,2100-01-01 00:00
CO0014:CO:USGS,CO0014,CO,USGS,Long Park Ditch,CO,Montezuma,140801070101,8200.0,37.3976,-108.2041,,,,1949-11-01 00:00,2100-01-01 00:00
14166500:OR:USGS,14166500,OR,USGS,Long Tom R nr Noti,OR,Lane,170900030107,389.0,44.04984,-123.42621,,,,1935-10-01 00:00,2100-01-01 00:00
1016:ID:SNTL,1016,ID,SNTL,Long Valley,ID,Valley,170501230206,4890.0,44.78835,-116.08878,-8.0,,LGVI1,2001-10-01 00:00,2100-01-01 00:00
593:UT:SNTL,593,UT,SNTL,Long Valley Jct,UT,Kane,150100080201,7465.0,37.48756,-112.51458,-8.0,,LVJU1,1986-06-11 00:00,2100-01-01 00:00
05J22:CO:SNOW,05J22,CO,SNOW,Longs Peak,CO,Larimer,101900050203,10500.0,40.27502,-105.57947,,,LPKC2,1951-02-01 00:00,2100-01-01 00:00
768:AK:SNTLT,768,AK,SNTLT,Look Eyrie,AK,Southeast Fairbanks,190803040504,5040.0,63.32192,-145.59655,-9.0,,LESA2,2019-08-08 00:00,2100-01-01 00:00
594:ID:SNTL,594,ID,SNTL,Lookout,ID,Shoshone,170103020101,5190.0,47.45749,-115.70457,-8.0,,LKTI1,1978-10-01 00:00,2100-01-01 00:00
1298:OR:SNTLT,1298,OR,SNTLT,Lookout Butte,ID,Malheur,170501060502,5730.0,42.13397,-117.17992,-8.0,,,2020-09-30 00:00,2100-01-01 00:00
17G06:OR:SNOW,17G06,OR,SNOW,Lookout Butte AM,ID,Malheur,170501060502,5740.0,42.13333,-117.1799,,,LUZO3,1961-02-01 00:00,2100-01-01 00:00
